FIPS,quadrant,avg_down,avg_up,max_down,max_up,num_providers,num_platforms,top_plat_type,top_plat_ratio,bscore_raw,bscore_norm,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,NumBldgs,NumFloors,UnitsRes,UnitsTotal,Building Type_Commercial & Office Buildings,Building Type_Industrial & Manufacturing Buildings,Building Type_Mixed Residential & Commercial Buildings,Building Type_Multi-Family Elevator Buildings,Building Type_Multi-Family Walk-Up Buildings,Building Type_One & Two Family Buildings,Building Type_Open Space & Outdoor Recreation,Building Type_Parking Facilities,Building Type_Public Facilities & Institutions,Building Type_Transportation & Utility,Building Type_Vacant Land,Population Density (per sq. mile),Area (Land),Area Total:,Area Total: Area (Water),Total Population:,Households:,Households: Less than $10_000,Households: $10_000 to $14_999,Households: $15_000 to $19_999,Households: $20_000 to $24_999,Households: $25_000 to $29_999,Households: $30_000 to $34_999,Households: $35_000 to $39_999,Households: $40_000 to $44_999,Households: $45_000 to $49_999,Households: $50_000 to $59_999,Households: $60_000 to $74_999,Households: $75_000 to $99_999,Households: $100_000 to $124_999,Households: $125_000 to $149_999,Households: $150_000 to $199_999,Households: $200_000 or More,Per capita income (In 2014 Inflation adjusted dollars),Gini Index
36047111600,3,64.69007692,42.10892308,101,100.0,8,3,Cable,0.333333333,99.84453846,-0.904896241,2978192,1855118,1123074,231207,83930,71987,622415,700209,632,1003.0,1000,1133,6,78,4,2,54,344,1,19,10,6,32,17653.84,0.192932554,0.1929326,0.0,3406,983,118,124,107,25,59,7,93,108,36,90,47,52,82,12,8,15,14251.0,0.4767
36047018501,1,475.12,370.12,1000,1000.0,5,4,Copper,0.565217391,762.68,2.596207912,1286712,36483,1250229,1533,26042,0,1918,0,81,187.25,1260,1281,1,0,11,1,27,16,0,1,2,0,4,111250.5,0.040413315,0.04041332,0.0,4496,1663,415,231,170,214,96,38,127,50,34,23,93,48,32,55,12,25,13278.0,0.5379
36047030800,3,60.17073171,37.36585366,101,100.0,6,3,Fixed_wireless,0.4,91.95365854,-0.946575955,1542149,588751,953398,376660,35558,37503,97494,0,341,440.5,867,932,8,10,12,1,69,87,2,29,2,13,54,8125.233,0.264115509,0.2641155,0.0,2146,752,65,38,38,47,23,24,25,40,32,48,57,124,89,51,32,19,24993.0,0.4097
36047032900,1,281.7777778,261.7777778,1000,1000.0,8,4,Copper,0.46361186,516.6666667,1.296762796,2587087,253940,2333147,5432,74835,10320,774,0,289,678.5,2321,2421,4,1,33,18,45,162,0,0,2,0,7,90970.31,0.06039333,0.06039333,0.0,5494,2173,184,173,170,109,144,117,65,25,63,191,408,265,144,82,33,0,21492.0,0.3883
36047034900,1,284.625,265.25,1000,1000.0,7,4,Copper,0.372093023,520.75,1.318331007,2439156,255322,2183834,54669,141582,1000,1120,0,393,722.5,2037,2198,20,0,53,7,79,121,1,5,12,0,5,91041.31,0.06301535,0.06301535,0.0,5737,2061,209,256,149,182,210,161,159,94,43,240,99,102,73,66,18,0,15033.0,0.4307
36047040500,1,361.3953488,337.2699535,1000,1000.0,4,4,Cable,0.35,632.0303256,1.906114904,780791,145319,635472,14152,14110,31763,29719,6366,239,453.5,585,628,4,3,9,2,42,121,38,24,2,14,13,27133.37,0.053255459,0.05325546,0.0,1445,495,97,8,12,49,0,10,53,17,0,59,87,51,31,19,2,0,18373.0,0.4287
36047049400,1,307.2045455,284.8863636,1000,1000.0,6,4,Fiber,0.360465116,552.6477273,1.486815152,2426037,224422,2201615,14555,15714,0,0,0,357,706.25,2094,2120,1,0,6,22,58,167,0,2,3,0,2,79944.63,0.070686428,0.07068643,0.0,5651,2081,216,220,96,138,0,93,66,66,200,96,173,304,195,91,51,76,25842.0,0.4828
36047052300,1,353.2419355,271.6774194,1000,1000.0,8,4,Cable,0.466666667,593.0806452,1.700382266,2551370,488911,2062459,216017,173992,7752,19697,6600,287,975.0,2398,2613,6,2,90,30,103,7,2,14,10,2,2,106155.0,0.054863189,0.05486319,0.0,5824,2420,223,250,122,102,111,282,12,108,166,62,218,245,177,90,122,130,28661.0,0.4926
36047058200,3,69.12,43.52,101,100.0,3,3,Cable,0.348837209,102.48,-0.890975705,1353874,215417,1138457,26880,159996,6392,7920,0,481,832.42,1045,1191,20,0,68,4,76,190,1,3,2,1,1,48053.0,0.062368629,0.06236863,0.0,2997,971,153,46,64,48,53,82,39,35,20,89,59,118,75,35,39,16,18752.0,0.4685
36047069601,3,55.58490566,34.66173585,101,100.0,4,3,Copper,0.3,85.01577358,-0.98322194,1984155,313750,1670405,27609,184649,46228,33525,0,490,1113.0,1404,1448,5,0,6,0,250,162,0,0,1,1,1,24254.34,0.176422053,0.1948685,0.01844642,4279,1518,47,150,80,137,89,89,73,77,24,205,61,200,113,48,95,30,22678.0,0.4331
36047086000,1,302.3958333,283.9758333,1000,1000.0,3,4,Copper,0.396551724,545.88375,1.45108775,1373790,205354,1168436,8488,114678,3345,11400,0,636,946.5,1138,1242,10,1,45,0,80,299,1,5,11,0,8,50547.53,0.067223864,0.06722386,0.0,3398,1209,145,57,69,60,65,113,62,133,31,57,75,100,158,61,11,12,20702.0,0.4254
36047098200,3,62.0,37.04466667,101,100.0,4,3,Fixed_wireless,0.404761905,92.62233333,-0.943044008,1402424,96330,1306094,0,0,0,0,0,34,27.0,1620,1621,0,0,0,4,1,0,2,0,1,0,0,30272.19,0.133455831,0.1334558,0.0,4040,1669,417,203,196,89,74,107,40,131,49,157,52,88,37,29,0,0,13576.0,0.4807
36047116600,3,72.0,45.33333333,101,100.0,2,3,Cable,0.555555556,105.7666667,-0.873615495,1155145,178682,976463,19989,34634,22164,15635,32745,492,866.75,961,1028,1,11,28,0,108,229,0,18,13,2,25,44214.0,0.061541598,0.0615416,0.0,2721,811,232,46,72,22,33,59,41,98,12,16,63,50,38,25,1,3,11611.0,0.5383
36047002100,1,289.7344262,232.8075016,1000,1000.0,15,4,Fiber,0.346153846,513.638177,1.280766281,8221578,5021145,3200433,1186804,395837,428224,1777126,544643,283,832.0,2673,3280,16,37,57,9,23,26,9,18,5,23,25,19890.07,0.190949533,0.1965673,0.005617787,3798,1575,16,6,0,23,15,15,28,8,8,48,20,102,135,138,146,867,105638.0,0.3995
36047018700,1,332.0555556,260.7028889,1000,1000.0,7,4,Cable,0.4,565.907,1.556850775,742952,133937,609015,10392,34740,3800,600,1500,190,492.25,623,656,0,1,18,3,70,67,2,4,3,2,14,50730.07,0.031224083,0.03122408,0.0,1584,592,11,34,26,10,8,49,5,8,34,10,71,44,64,77,74,67,46373.0,0.4765
36047020800,1,336.9411765,265.7825882,1000,1000.0,4,4,Cable,0.37037037,571.8324706,1.588149176,1359209,50664,1308545,6953,26426,1760,0,0,642,940.25,1070,1111,1,0,26,0,130,290,0,1,5,1,1,56980.6,0.055334619,0.05533462,0.0,3153,1016,48,54,38,73,77,25,46,28,57,155,69,117,53,86,28,62,24746.0,0.4666
36047040100,1,348.59375,323.75,1000,1000.0,5,4,Copper,0.275362319,612.96875,1.805431453,1783429,351571,1431858,0,66555,1900,12370,0,462,1105.5,1286,1328,6,0,23,4,168,212,0,0,25,0,19,54832.33,0.061624224,0.06162423,0.0,3379,1151,188,56,20,101,29,60,55,81,75,140,169,45,33,55,34,10,18982.0,0.4424
36047041100,1,385.3461538,358.5769231,1000,1000.0,3,3,Copper,0.365853659,666.1346154,2.086254135,1412730,181427,1231303,0,22125,2000,11892,40000,410,897.25,1143,1169,0,5,15,0,121,235,0,3,3,4,7,64867.73,0.052106033,0.05210603,0.0,3380,1135,168,187,45,53,93,0,95,13,20,71,169,82,69,35,35,0,16452.0,0.4775
36047061200,3,70.94117647,41.17176471,101,100.0,2,3,Cable,0.363636364,102.6270588,-0.890198938,923111,38733,884378,8165,4994,1144,0,0,404,538.92,468,484,1,0,8,2,11,231,0,3,5,0,5,13339.54,0.076539351,0.09175293,0.01521358,1021,383,62,22,19,18,0,0,3,7,12,33,63,9,8,70,28,29,32045.0,0.4869
36047064200,3,58.91666667,35.99755556,101,100.0,6,3,Copper,0.339667458,90.01544444,-0.956813623,1758627,449678,1308949,353358,36123,4590,3444,0,557,732.0,1025,1091,8,0,25,9,8,279,1,3,5,0,7,25947.26,0.090761038,0.09076104,0.0,2355,899,68,40,36,29,60,43,5,30,51,73,98,76,101,56,31,102,35785.0,0.5027
36047067000,3,60.91666667,39.1048,101,100.0,6,3,Copper,0.384615385,93.56906667,-0.938043352,1074441,89412,985029,3960,73028,11304,0,0,578,932.0,1003,1032,9,0,3,0,58,420,0,4,0,0,4,36076.73,0.080411956,0.08041196,0.0,2901,1022,29,38,24,52,17,33,69,72,71,79,96,118,64,97,87,76,32013.0,0.4168
36047069602,3,61.6980198,39.04467327,101,100.0,4,3,Copper,0.5,93.32035644,-0.939357042,3478362,465265,3013097,55151,35107,21658,0,2820,1418,2441.59,2254,2291,14,1,4,1,170,954,0,0,9,1,35,23857.48,0.265702775,0.3324467,0.06674394,6339,2070,65,41,34,54,0,66,89,36,13,204,217,291,278,311,201,170,34266.0,0.3439
36047070201,3,70.28835979,45.79288889,101,100.0,4,3,Fixed_wireless,0.285714286,105.2848042,-0.876160698,4724939,51449,4673490,0,37374,0,0,0,1921,3193.49,2541,2565,2,0,8,0,10,1862,2,0,3,2,12,14111.3,0.41470308,0.4834076,0.06870457,5852,2342,182,36,121,101,202,116,54,181,153,80,165,236,122,153,226,214,35991.0,0.4941
36047086200,1,302.0625,283.9565,1000,1000.0,3,4,Cable,0.352941176,545.54075,1.44927602,1264946,158281,1106665,22728,93240,4430,0,7398,507,786.5,1110,1186,8,1,39,1,78,229,0,2,3,0,6,54073.97,0.054111062,0.05411106,0.0,2926,1010,149,18,27,100,84,88,35,38,57,49,64,128,31,105,0,37,20561.0,0.4679
36047093000,1,289.6304348,271.6704348,1000,1000.0,5,4,Cable,0.529411765,527.9656522,1.356444161,1267272,251728,1015544,900,18258,33100,14655,22850,517,772.0,847,886,4,6,0,0,70,371,1,7,6,7,3,33243.44,0.074992239,0.07499224,0.0,2493,962,54,12,24,7,40,28,53,66,79,157,156,71,77,72,60,6,30979.0,0.3953
36047099000,3,58.66666667,37.39706667,101,100.0,4,3,Copper,0.373913043,89.4652,-0.959720021,777988,330390,447598,261988,55286,400,0,0,376,538.25,471,517,7,0,15,0,12,243,2,3,5,0,11,25026.48,0.063213034,0.06321304,0.0,1582,459,42,28,50,14,27,4,0,15,23,36,34,59,39,18,64,6,21048.0,0.4336
36047100800,3,69.03703704,45.256,101,100.0,2,3,Fiber,0.384057971,102.765037,-0.889470136,814841,125442,689399,106419,18627,0,0,0,453,675.0,677,702,1,0,19,0,33,315,0,3,1,0,5,35414.95,0.057489842,0.05748984,0.0,2036,701,44,37,71,9,20,53,30,0,61,30,77,100,51,40,51,27,26421.0,0.4488
36047099600,3,58.36111111,37.74555556,101,100.0,4,3,Copper,0.492610837,89.33388889,-0.960413607,1584826,257085,1327741,33753,400,2528,0,0,579,1266.67,1117,1128,0,0,5,0,116,435,0,1,5,0,3,51269.18,0.07324088,0.07324088,0.0,3755,1122,44,41,5,16,43,33,0,72,38,149,102,278,93,75,70,63,29432.0,0.4166
36047029500,1,345.4827586,321.5172414,1000,1000.0,5,3,Cable,0.515151515,608.7413793,1.783102435,1993228,134682,1858546,9375,40152,49805,0,0,603,1570.75,1729,1785,1,0,35,0,267,276,0,5,3,0,12,62111.5,0.063547013,0.06354702,0.0,3947,1567,219,67,78,21,99,9,81,96,36,84,118,216,147,123,101,72,29493.0,0.4488
36047036001,3,57.41666667,32.817,101,100.0,5,3,Fiber,0.35,86.42516667,-0.97577751,1918081,144092,1773989,35066,72298,24368,1000,0,60,230.0,1861,1927,8,0,9,22,0,15,1,2,3,0,0,79830.36,0.036677776,0.03667778,0.0,2928,1584,437,217,89,48,122,17,38,30,48,37,130,123,74,48,13,113,28851.0,0.586
36047100600,3,59.28571429,38.79085714,101,100.0,3,3,Copper,0.371428571,90.28114286,-0.955410202,866348,13948,852400,4200,9124,0,0,0,498,767.25,835,842,5,0,0,0,7,445,0,2,1,0,1,45511.57,0.058732318,0.05873232,0.0,2673,840,49,19,56,7,52,42,28,26,45,102,79,69,93,72,77,24,25288.0,0.3983
36047024700,1,215.625,200.5416667,1000,1000.0,10,4,Copper,0.44,420.8958333,0.790900208,2309710,1186037,1123673,323948,280948,107226,137596,170215,313,742.75,1251,1412,40,20,34,6,88,60,0,10,6,5,13,28421.1,0.070335075,0.07033508,0.0,1999,914,157,80,39,48,16,35,46,58,79,44,76,110,41,23,40,22,27936.0,0.5115
36047025400,1,317.025,294.95,1000,1000.0,5,4,Copper,0.393939394,567.0,1.562624013,1400331,145079,1255252,11862,90846,0,940,4000,628,1028.0,1157,1247,6,0,57,2,73,332,0,0,5,3,2,60155.4,0.067757843,0.06775784,0.0,4076,1141,31,49,106,88,48,66,72,86,35,134,80,143,56,52,95,0,18488.0,0.4007
36047026500,1,269.6969697,251.1629091,1000,1000.0,8,4,Copper,0.363636364,499.2784242,1.20491791,1911320,307294,1604026,62498,64736,15590,0,0,457,1184.0,1485,1568,4,0,46,1,172,192,0,3,11,1,21,61079.11,0.061624996,0.061625,0.0,3764,1463,315,164,65,72,52,58,13,9,22,133,190,152,106,32,52,28,22894.0,0.5443
36047026800,1,354.3142857,328.5142857,1000,1000.0,3,4,Fiber,0.333333333,620.0714286,1.842947879,1760976,58997,1701979,7670,42697,0,0,0,710,1001.0,1481,1523,4,0,21,4,140,289,0,0,1,0,1,55976.27,0.069100706,0.06910071,0.0,3868,1302,145,105,152,46,86,45,28,113,8,51,166,207,49,79,5,17,18434.0,0.4401
36047026900,1,338.8695652,315.3377391,1000,1000.0,5,4,Copper,0.352941176,599.0384348,1.731851376,1632652,339550,1293102,148455,85106,0,2700,0,348,1051.75,1299,1386,8,0,53,4,162,101,1,3,6,0,10,54759.72,0.051716842,0.05171684,0.0,2832,1147,56,63,148,34,58,62,54,12,46,84,140,104,134,40,55,57,29382.0,0.4472
36047027300,1,341.3846154,318.7335385,1000,1000.0,5,3,Cable,0.414634146,603.2513846,1.754104223,1851422,379079,1472343,104920,64287,0,549,1000,327,960.5,1353,1411,9,0,23,3,161,111,0,2,6,0,1,44671.67,0.057799496,0.0577995,0.0,2582,1184,292,87,93,64,0,62,66,13,61,69,103,87,39,62,27,59,25261.0,0.5538
36047027400,1,361.9285714,336.5714286,1000,1000.0,3,4,Copper,0.4,631.7142857,1.904445578,1345829,184063,1161766,135716,41525,3280,0,0,627,882.67,1035,1088,3,0,28,0,120,253,0,0,2,1,1,44168.96,0.063075968,0.06307597,0.0,2786,951,88,68,67,64,78,58,43,79,6,82,95,86,46,55,19,17,19241.0,0.4498
36047027700,1,254.7142857,236.8372571,1000,1000.0,7,3,Cable,0.345454545,476.6329143,1.085304078,1864926,238088,1626838,70480,73678,0,0,0,354,889.0,1612,1643,3,0,12,3,154,155,1,0,4,0,4,73238.24,0.062590251,0.06259025,0.0,4584,1511,381,82,50,146,65,63,71,141,96,40,164,66,58,19,42,27,15432.0,0.5317
36047027900,1,333.2222222,310.6494815,1000,1000.0,5,4,Copper,0.358490566,591.046963,1.689640334,1778946,117734,1661212,6567,39727,9040,0,0,522,1271.25,1530,1576,5,2,18,1,182,294,0,1,6,0,26,62924.66,0.062519209,0.06251921,0.0,3934,1507,214,68,81,17,43,79,127,28,36,73,73,229,212,123,60,44,28461.0,0.4328
36047028000,3,52.32142857,27.01342857,101,100.0,8,3,Cable,0.555555556,79.92814286,-1.010094861,976715,340821,635894,32398,40817,35534,84138,26550,320,468.75,682,737,4,8,26,1,59,148,0,3,4,1,7,29664.54,0.056363582,0.07538298,0.01901939,1672,623,42,21,34,25,29,49,27,14,28,15,84,46,88,13,54,54,32279.0,0.4551
36047029600,3,131.8292683,109.7879024,1000,1000.0,6,4,Fiber,0.384615385,289.7232195,0.098045028,2538145,195231,2342914,17190,130688,7697,1349,0,524,1000.0,2258,2366,16,0,45,13,204,113,0,2,3,1,3,62221.64,0.082672198,0.0826722,0.0,5144,2060,209,141,136,128,280,88,98,125,0,171,241,207,95,71,48,22,21947.0,0.4618
36047031300,1,309.2222222,287.7713333,1000,1000.0,7,4,Copper,0.420849421,556.6078889,1.507732769,2640893,415158,2222014,72930,37220,36506,8212,1200,397,1138.5,2183,2234,4,0,24,8,171,146,0,2,15,4,3,64065.2,0.067165948,0.06716595,0.0,4303,2158,373,166,137,115,33,241,87,102,16,250,150,297,104,19,13,55,27132.0,0.5017
36047032700,1,339.6756757,316.1225946,1000,1000.0,5,4,Copper,0.526315789,600.236973,1.738182068,1765973,563116,1202857,39246,247370,45710,205323,0,328,600.0,1283,1358,14,5,25,5,24,176,0,11,1,6,6,37808.44,0.068370973,0.06837098,0.0,2585,1238,64,119,29,69,73,52,55,92,45,141,121,220,41,14,30,73,34782.0,0.4783
36047033600,3,68.9924812,44.66598496,101,100.0,4,3,Copper,0.43902439,103.4254737,-0.885981702,2480857,122621,2358236,49043,17750,11224,0,0,1308,1880.34,1969,2001,1,0,3,0,178,720,4,2,13,0,46,16383.62,0.261663761,0.6849483,0.4232846,4287,1462,201,26,37,79,23,29,91,127,15,143,187,135,166,41,86,76,25531.0,0.4561
36047034700,1,272.4666667,255.0434667,1000,1000.0,7,4,Fiber,0.333333333,503.4884,1.227155048,1862108,439790,1422318,119003,43734,3468,0,0,273,578.0,1517,1598,2,0,39,6,84,74,3,3,9,1,4,58496.99,0.05396859,0.05396859,0.0,3157,1484,379,127,141,94,103,15,55,135,33,77,115,113,80,0,17,0,17730.0,0.4857
36047035200,3,66.27536232,34.79791304,101,100.0,5,3,Cable,0.347826087,96.27431884,-0.92375418,1164956,789584,375372,117900,163678,2200,2314,64858,128,120.0,520,567,9,3,5,2,10,0,28,20,3,0,32,2813.357,0.360068078,0.9234869,0.5634188,1013,467,202,109,59,21,0,3,30,4,4,30,5,0,0,0,0,0,13771.0,0.3612
36047035900,1,309.8333333,289.5768,1000,1000.0,5,4,Cable,0.35,557.1217333,1.510446901,2519066,262318,2256748,78541,62451,22069,0,3760,366,815.0,2323,2398,1,2,26,10,182,62,0,2,9,1,26,71290.4,0.071089519,0.07108952,0.0,5068,2145,382,264,264,72,62,181,113,98,148,159,49,180,94,79,0,0,17255.0,0.4609
36047036300,1,329.2542373,307.0181695,1000,1000.0,6,4,Copper,0.442307692,585.763322,1.661732085,2269939,309960,1959979,14772,52353,13208,0,1930,473,1214.0,1775,1859,6,3,48,2,192,167,3,27,16,1,38,39657.73,0.10028309,0.1002831,0.0,3977,1531,207,111,176,244,57,77,86,145,19,97,72,119,83,0,21,17,16860.0,0.4599
36047037700,1,362.7419355,337.3870968,1000,1000.0,4,4,Cable,0.560693642,633.4354839,1.913536965,1943127,165960,1777167,100998,31366,13379,406,0,560,1327.0,1623,1678,0,0,20,0,205,316,2,1,5,2,17,56140.98,0.073440109,0.07344011,0.0,4123,1510,172,112,91,73,50,50,92,79,52,86,104,180,175,50,76,68,26619.0,0.4712
36047039000,3,70.56410256,45.3214359,101,100.0,2,3,Fiber,0.428571429,104.3248205,-0.881231343,1160195,42524,1117671,5230,34894,2400,0,0,494,731.67,855,871,4,0,2,3,40,328,0,2,0,1,8,34535.16,0.067120002,0.06712,0.0,2318,791,25,28,83,56,76,27,44,51,71,41,60,56,44,30,45,54,25697.0,0.5021
36047039200,3,71.23333333,45.3256,101,100.0,2,3,Cable,0.495238095,104.9961333,-0.877685461,1368633,138059,1230574,31324,83484,4983,5920,0,516,759.92,1104,1182,24,0,27,4,78,225,0,4,0,1,2,40257.88,0.06741537,0.06741537,0.0,2714,1012,130,69,64,89,59,84,65,26,54,83,85,110,64,14,16,0,17013.0,0.4274
36047040300,1,353.1707317,328.4764878,1000,1000.0,5,3,Fiber,0.416666667,619.9089756,1.842089801,1997252,357818,1639434,17200,92296,40800,10000,39725,520,1261.25,1377,1464,20,4,13,6,163,271,5,7,6,7,19,49083.83,0.081187635,0.08118764,0.0,3985,1254,344,88,31,112,129,71,19,109,0,38,75,134,66,12,26,0,13405.0,0.5251
36047041300,1,344.2424242,320.0,1000,1000.0,4,4,Copper,0.467391304,606.2424242,1.769902927,1791257,266459,1524798,1125,31618,0,0,0,464,1103.0,1234,1265,0,0,25,1,154,267,0,2,5,0,23,62207.5,0.062613031,0.06261303,0.0,3895,1248,157,81,34,94,158,37,96,62,75,91,108,106,110,29,8,2,15951.0,0.4204
36047041700,1,241.2972973,224.0,1000,1000.0,7,4,Fiber,0.34375,456.7972973,0.980532133,1482174,137037,1345137,0,31581,0,808,31000,239,561.25,1373,1410,1,1,24,4,72,98,1,2,7,0,1,62188.93,0.054495233,0.05449523,0.0,3389,1227,232,194,116,48,94,0,73,18,63,107,111,122,20,29,0,0,14215.0,0.4595
36047049000,1,332.2162162,308.1515676,1000,1000.0,5,3,Cable,0.553571429,588.792,1.677729595,2522609,232238,2290371,46983,30094,8600,976,0,360,767.25,2241,2281,4,0,15,19,71,151,0,1,3,0,5,80189.3,0.074423897,0.07442389,0.0,5968,1986,195,218,283,75,138,104,103,64,37,72,251,232,28,139,26,21,17317.0,0.4629
36047049100,1,298.6551724,232.2387126,1000,1000.0,13,4,Fiber,0.391891892,521.2745287,1.321101574,3387677,925407,2462270,127803,541331,17565,15036,14900,212,598.75,2677,2957,41,4,91,8,20,15,0,8,4,0,7,71054.78,0.082302698,0.0823027,0.0,5848,2415,202,252,239,173,179,218,137,81,236,99,225,98,48,75,153,0,20124.0,0.4474
36047049500,1,346.1702128,271.3191489,1000,1000.0,5,4,Cable,0.359589041,584.3297872,1.654160139,1454862,362538,1092324,61156,202068,2548,3275,4900,418,1010.25,1262,1427,9,2,93,3,138,101,0,3,8,1,5,53764.57,0.049846949,0.04984695,0.0,2680,1238,115,84,20,70,59,64,16,28,68,81,68,121,162,57,138,87,40468.0,0.4636
36047050000,1,329.4385965,259.9877895,1000,1000.0,9,4,Fixed_wireless,0.3125,563.9324912,1.546421398,2086249,242024,1844225,10263,18028,26210,0,0,461,861.75,1641,1675,0,0,19,12,54,272,2,1,5,1,2,45769.37,0.076645143,0.07664514,0.0,3508,1473,150,88,38,29,0,21,81,61,34,76,147,235,271,55,71,116,36584.0,0.4276
36047051200,1,300.4615385,278.9230769,1000,1000.0,6,3,Copper,0.368421053,542.9230769,1.435449442,2683827,115885,2567942,1140,60615,3600,0,0,102,344.25,2377,2392,2,0,6,34,14,24,1,2,1,3,3,113000.2,0.054008744,0.05400874,0.0,6103,2441,380,126,127,220,81,178,128,143,68,180,291,215,151,41,51,61,21727.0,0.4614
36047051900,1,354.8448276,278.9833793,1000,1000.0,6,4,Cable,0.569444444,597.3365172,1.722861829,4160899,1124524,3007839,197844,361615,106192,108966,195705,533,1387.0,3360,3604,13,27,109,27,193,48,1,26,14,5,11,40672.07,0.10564991,0.1056499,0.0,4297,2142,82,115,56,96,14,177,74,27,62,22,191,490,114,97,274,251,52979.0,0.4426
36047054500,1,317.1372549,245.0858039,1000,1000.0,8,4,Cable,0.333333333,543.6801569,1.439448347,2841257,358031,2483226,36074,16600,22950,79,0,155,190.0,2292,2302,0,0,2,11,6,0,2,0,3,0,1,107545.6,0.064772501,0.0647725,0.0,6966,2373,750,393,278,135,93,132,47,84,84,138,128,15,8,14,0,74,10600.0,0.5669
36047054700,1,298.4210526,229.2697544,1000,1000.0,7,4,Copper,0.307692308,516.5559298,1.296177883,3026624,585026,2441598,20384,29090,1100,23122,295862,184,644.0,1898,1986,4,8,20,22,73,9,15,9,10,1,19,77360.13,0.065033506,0.0650335,0.0,5031,1502,180,134,106,85,95,102,52,79,0,104,150,93,89,74,93,66,19389.0,0.5097
36047057000,3,64.81132075,41.64996226,101,100.0,5,3,Copper,0.358490566,98.23630189,-0.913390965,2156229,516164,1640065,62969,142462,12248,21870,0,337,600.0,1473,1548,22,1,5,6,9,245,1,1,6,1,3,35626.01,0.1013024,0.1013024,0.0,3609,1442,32,59,62,60,25,23,117,81,85,127,241,141,148,58,132,51,32798.0,0.3963
36047057200,3,56.86666667,36.3536,101,100.0,5,3,Fiber,0.365384615,87.64346667,-0.969342436,2250537,16696,2233841,0,0,0,0,0,36,25.0,2204,2204,0,0,0,4,0,0,0,0,0,0,0,48487.39,0.094065687,0.09406569,0.0,4561,2111,509,352,198,263,161,89,89,61,146,53,85,105,0,0,0,0,11990.0,0.4276
36047059000,3,64.81395349,41.18772093,101,100.0,4,3,Cable,0.342105263,97.50781395,-0.917238846,853150,159312,693838,33517,103305,0,2155,4312,390,682.75,655,732,17,1,18,0,68,203,0,4,2,3,7,30739.42,0.061191789,0.06119179,0.0,1881,697,140,34,29,9,29,33,13,20,52,31,41,53,75,62,36,40,26971.0,0.5057
36047059800,3,66.23913043,42.15026087,101,100.0,5,3,Fiber,0.375,99.91426087,-0.904527967,1461510,85491,1376019,10664,18195,0,1232,0,440,1078.25,1332,1361,1,0,8,3,8,396,0,0,3,1,31,43748.04,0.076917731,0.07691773,0.0,3365,1265,133,79,19,78,72,56,36,22,23,41,163,193,134,81,78,57,28241.0,0.4389
36047061003,3,70.79411765,44.98847059,101,100.0,2,3,Fiber,0.333333333,104.3883529,-0.880895764,752838,96932,655906,13960,33078,32336,3544,0,238,460.25,640,730,6,0,21,8,72,118,0,0,1,5,4,59355.18,0.030730258,0.03073026,0.0,1824,591,123,22,13,9,0,48,43,19,38,47,25,48,123,0,17,16,19720.0,0.4578
36047061600,3,62.425,35.8728,101,100.0,5,3,Copper,0.363636364,92.9614,-0.941253054,1737237,584998,1152239,353600,38678,0,0,0,580,735.74,603,612,2,0,0,0,8,397,1,1,3,0,8,6168.46,0.284836069,0.6401933,0.3553573,1757,535,21,11,20,7,50,13,24,3,28,15,40,37,51,30,33,152,46002.0,0.5001
36047062200,3,67.06410256,36.87846154,101,100.0,6,3,Copper,0.472972973,98.60333333,-0.9114523,1825069,334148,1490921,51939,49729,15833,3410,0,410,648.5,1421,1474,17,1,14,6,71,234,3,3,5,2,19,32517.26,0.093919354,0.1370219,0.04310252,3054,1293,169,87,58,21,49,128,37,35,34,63,164,106,128,97,60,57,33974.0,0.5074
36047065400,3,68.60416667,45.24,101,100.0,2,3,Copper,0.338709677,102.3241667,-0.891798818,721469,11846,709623,2667,8819,0,0,0,674,969.5,555,567,2,0,7,0,3,483,0,1,0,0,4,30647.81,0.05850336,0.05850336,0.0,1793,620,61,8,10,9,19,34,8,22,29,73,19,71,122,34,58,43,36199.0,0.4654
36047066600,3,86.05263158,39.87031579,101,100.0,2,3,Fiber,0.344827586,117.0877895,-0.813817201,227970,227970,0,225970,0,0,0,0,13,6.0,0,1,0,0,0,0,0,0,3,0,2,0,0,0.0,1.67876299,3.808074,2.129311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
36047068200,3,63.0,41.15587879,101,100.0,4,3,Copper,0.434210526,95.67793939,-0.926904263,1054041,83667,970374,24835,27837,16215,0,14780,753,1107.59,811,850,10,1,10,0,21,538,0,4,0,2,8,38408.8,0.078081057,0.07808106,0.0,2999,867,12,0,22,35,0,14,58,44,6,39,156,154,151,67,66,43,29204.0,0.3607
36047070000,3,56.01,36.012,101,100.0,4,3,Copper,0.42,86.116,-0.977410532,920957,47519,873438,8000,19264,0,0,0,453,771.52,717,732,3,0,4,1,35,360,0,1,2,1,3,23078.5,0.077951326,0.07795133,0.0,1799,672,10,26,26,22,22,47,39,48,21,82,23,49,103,37,99,18,31700.0,0.3923
